model,sourceFile,sourceRowRef,field,message
Subject,src/lib/content/master-syllabus-data.ts,id=1349,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1350,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1350,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1350,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1350,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1351,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1351,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1351,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1351,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1352,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1352,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1352,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1352,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1353,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1353,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1353,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1353,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1354,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1354,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1354,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1354,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1355,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1355,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1355,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1355,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1356,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1356,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1356,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1356,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1357,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1357,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1357,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1357,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1358,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1358,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1358,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1358,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1359,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1359,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1359,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1359,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1360,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1360,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1360,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1360,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1361,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1361,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1361,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1361,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1362,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1362,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1362,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1362,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1363,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1363,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1363,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1363,semester,"Multi-semester source row ""III/IV/V/VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1371,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1371,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=1372,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
